,Gene cluster #0,Gene cluster #1,Gene cluster #2,Gene cluster #3,Gene cluster #4,Gene cluster #5,Gene cluster #6,Gene cluster #7,Gene cluster #8,Gene cluster #9,Gene cluster #10,Gene cluster #11,Gene cluster #12,Gene cluster #13,Gene cluster #14,Gene cluster #15,Gene cluster #16,Gene cluster #17
393,0.019081048930958886,0.04736520844112882,0.06296155415449504,0.03230532041494088,0.051686212725652866,0.025125201376824217,0.028152444529333822,0.03160865432135545,0.07039986543172028,0.09655559969722684,0.02741664456197776,0.03481728829616189,0.04844404375787216,0.15233292896517225,0.20473830397315484,0.0617822412494946,0.06192850420596845,0.02088511006616404
399,0.02285897463165855,0.04379194158815812,0.0478616001861826,0.028722672467688306,0.053126219538490047,0.02840462486661973,0.03257806539833548,0.04011127472550702,0.07266630016360767,0.09953666872641946,0.02657363857696556,0.03894666459552376,0.04097869090457237,0.12716230356050282,0.18979551086599622,0.05569459298137675,0.05099799347580927,0.023390253082915896
405,0.022999175800641068,0.04629075574657896,0.04965337403175764,0.03408907553136021,0.05126125186497579,0.029195332750974034,0.0336576499921524,0.040436439707418094,0.08378317959211512,0.10230410572938084,0.02677303819870277,0.03978660231646528,0.0421037075778734,0.13692742287113507,0.1924847846292708,0.06324654321624612,0.05057894688713418,0.0202353198917628
424,0.02046108069772257,0.04393958499925328,0.062313528752106065,0.03616898533180162,0.05207667760162713,0.02403002538195085,0.025202717555086802,0.031129194728529288,0.0778268078410537,0.10278744885422654,0.030421736467974886,0.032827137809226664,0.04953991314911502,0.14028606354866588,0.19153945828236946,0.06246687681512821,0.061519210312207036,0.021069565614311867
442,0.021525309154266883,0.04656399500201298,0.04906701624657807,0.032320133091871664,0.05284830613160216,0.024653041710033144,0.033110704396863685,0.042370731004659413,0.08579650325216323,0.10771370176212626,0.02464399162695489,0.04037817203029823,0.04271839082081949,0.15117404097996784,0.19731528530702885,0.06436815317300963,0.05173686960832026,0.01825659574025368
443,0.02251351979066246,0.04274247177449349,0.04255729049125992,0.03436093255611161,0.05331722937473919,0.02782461791100651,0.033395144513374324,0.041059238985925235,0.07817415956262194,0.10305191018011436,0.028860016785304636,0.04798900994841061,0.04753574203703762,0.1453899898216352,0.19094647572777676,0.058400910860989835,0.053183793755961266,0.02060982220951882
448,0.0208697138136924,0.04607035154243185,0.0478042213034755,0.03419776222281168,0.055979934933373186,0.025386738950399244,0.03319901324934563,0.04267508644860499,0.07686842866221694,0.09895250395179522,0.025174405123685926,0.03944184078311927,0.0409883862427077,0.1459864170382502,0.1907353219088424,0.06406698456342519,0.048519619736378,0.01994648136868272
452,0.016519341081768592,0.04284064741146523,0.04778998119763622,0.031592300324621965,0.05581175329954248,0.02862383227615456,0.032447196559268456,0.04093588768139062,0.07704074645782549,0.11102429975469208,0.026394397726897816,0.042648625201917714,0.04366815490711773,0.14612204121910813,0.19677875796985206,0.0620312933088194,0.0536831410263555,0.02501818948877881
467,0.019320077851803504,0.044403554911820575,0.059741949039586364,0.03983712553280118,0.05427828398973102,0.02097130104888454,0.02716834212484548,0.03300237170715588,0.07447709440693955,0.099680463413096,0.027820972065042845,0.03459764902399458,0.04338091489593735,0.13611237223897374,0.1857644653622076,0.05997736019184378,0.05935330278860348,0.02375270531783557
478,0.022234476745124118,0.03516753056833859,0.04114867121497256,0.030560425803583674,0.05686127711409074,0.024201382112386018,0.029266213434081187,0.041071656056327885,0.08327818241935465,0.0994017148450206,0.0280225409760526,0.0507302680619734,0.05205287138384937,0.14160455429715504,0.18811229695151768,0.0594707354536741,0.0569303887156472,0.01743503230726681
480,0.018613350699128537,0.03632270316825932,0.03866095014181419,0.030900819943084062,0.05577787215790552,0.023348230078435152,0.02890794398250457,0.0429810930951336,0.0717492807051613,0.09914403087199056,0.028883869713834918,0.052611878403384486,0.04940015912138677,0.15122142897720847,0.18963631325698482,0.06397560617316207,0.0585914707934283,0.02017018339653217
481,0.0200647605417924,0.04293370186843634,0.05933154250278376,0.0299845758756292,0.05006493797171121,0.024814460790069028,0.025173748095393432,0.03178613495763902,0.06944353775488182,0.10187859707202213,0.026216612644044502,0.03247059932853465,0.04840704887414024,0.14350915767239394,0.1756513285952121,0.05801735484385233,0.05828239316457935,0.01886271279839706
484,0.020838227242048004,0.03389466681539108,0.038877999590996803,0.028196438575859326,0.051161738778552596,0.022664104616081072,0.025835339528062152,0.03763480583724146,0.08489537810647721,0.1023246203138491,0.029690946169435125,0.05369945526394871,0.060152649435486365,0.14605293816342665,0.1924805394916675,0.06625370200109637,0.0635077793330009,0.019744946994122728
493,0.017158132223075592,0.045177479910045,0.04859096188319734,0.043877031447271286,0.05952210363621791,0.028516898847787766,0.03416969477808693,0.04182186970046959,0.08495803292119526,0.10766891472930952,0.02534817087908036,0.04063571276746605,0.04269927479712152,0.14785377322933071,0.1888974967220634,0.05421285232024621,0.05126341305499813,0.026525079460586482
495,0.02012461340226504,0.03985454136420025,0.044480585174145104,0.03685148528383438,0.05468877113853323,0.025359182775260322,0.029554042012346814,0.04078087297386986,0.0809188270846754,0.09920627629708248,0.028707276691838438,0.05003693659774723,0.050047580841972215,0.14985495514334166,0.2000118293055339,0.06292756042007769,0.05784438858091093,0.0217516170079808
497,0.02028430785729259,0.037278060045632236,0.040815573968617416,0.031129300807379214,0.05175744166183521,0.02313096363905122,0.029569236669808284,0.04024146501931971,0.08677517733022216,0.1033392447681538,0.02861853428562142,0.052535411983728734,0.056858835428713374,0.1553924848045023,0.19132218863818412,0.0720851360664119,0.060700013014661214,0.018596754526263592
510,0.02013084167584738,0.04227317653820728,0.04281756313438194,0.03459170858849072,0.0506176960659436,0.02798232129403204,0.03173968607284722,0.04179910872816508,0.08054593731706723,0.10249234813891978,0.02690099654541685,0.04497266741340339,0.04442939099477308,0.1434497428339049,0.18380191683686398,0.058284627457904775,0.053324867733581915,0.01944888931983112
522,0.021771779004577527,0.04442985979911104,0.0596088109531354,0.034718681407140475,0.04859445266804495,0.025336839167267776,0.027962998011381444,0.03260570343852194,0.06918677406990234,0.10705684465168586,0.02713768426609602,0.03353706340017981,0.047544906496734214,0.14653618447812658,0.2000063169322503,0.06132597326539116,0.060852444885934574,0.021513535780025458
524,0.01892722115492921,0.034277552253220524,0.03875975170448735,0.03246306686926862,0.057322415296089724,0.02368651088668221,0.027735177347816498,0.03883289379548634,0.07907927454031759,0.09739165475580816,0.028883764450141045,0.05132846560537517,0.0525048177115783,0.13804246498340744,0.183435272160507,0.06276931538277876,0.06005716052257655,0.023311722945593503
525,0.017101209463418074,0.04466416861055156,0.05564709359992352,0.027868315253714717,0.056446303561417846,0.028391092658924148,0.03230674853330479,0.036721642311292116,0.07197769778261706,0.10185715462010113,0.0279824805178856,0.03530360277751569,0.041999288998424505,0.14973088709384338,0.1998933335011166,0.06046147632864308,0.053374858260751085,0.02432932665462481
537,0.021480581868814425,0.038879351833917525,0.03966893517028412,0.03181734343559911,0.05551297379667697,0.0209978810376181,0.03143535826145551,0.042477732911071236,0.07468304966820752,0.10760589832528064,0.028824760204708918,0.051012876487136836,0.050694974840316036,0.14535803371400705,0.1836385183188069,0.0655015754904322,0.05816465541652972,0.020465737184280672
542,0.02199249644533572,0.044859811727486404,0.047233184209354726,0.03572334222248027,0.053564540183371624,0.02854226194168237,0.03153012646818946,0.04058243804448235,0.07780429534513626,0.09770906586032507,0.02425285033406921,0.039092659105567834,0.04122901337163802,0.13590007579452434,0.1918945135289609,0.055704291996015814,0.04828135576510497,0.020473726625214628
545,0.022530434055296686,0.040745431847656874,0.04257584315815255,0.03192518291638318,0.056903642255656486,0.025968312795494674,0.03202567857440735,0.04144616043241048,0.07918370746143996,0.10254691394453236,0.026756995355638,0.04652521229457871,0.046201651756079085,0.13814630185597004,0.18767976055587657,0.05942076615409835,0.052906927713534745,0.019397820571051102
552,0.02187564850849989,0.03790266265039405,0.04064995779441966,0.0339242102214241,0.053084353039068666,0.02640008643065675,0.03040302311447929,0.04030291412108904,0.0778000854719884,0.10453090231115962,0.02819140242988596,0.05003818413483475,0.049047208356249525,0.14793505190918949,0.18323372342651711,0.06250200202880958,0.05659566166003236,0.023610418342417783
553,0.021046932664135626,0.043681934698730385,0.045361539843331945,0.03233132254453823,0.05122044877890716,0.026178383929085922,0.03099695457838067,0.04256227966367413,0.08116756974659073,0.09903986080820464,0.02472349554394193,0.043450002398227536,0.04484288113199576,0.14812109076744245,0.197127454286478,0.05958103165528745,0.04935752600233576,0.017922367550356384
569,0.01958982754328006,0.04167538127072509,0.04063638994589014,0.03628796198045681,0.047154719360821676,0.024084379637760157,0.031389319701113944,0.04364548887684906,0.08265054984929901,0.11687883959704053,0.02460020747948704,0.04814465182565823,0.04980805130511765,0.15774351316587684,0.1830984464667912,0.06591100566148568,0.0560770984642029,0.018752563154992682
580,0.016950666619271415,0.042160873584384445,0.03943204774444832,0.0320876135606822,0.047537426148979614,0.02932685704856223,0.03539945656517007,0.045451091188953116,0.08377655381539535,0.11394823345915972,0.031089759789172743,0.04878756624950308,0.04846535743983984,0.14288482069413486,0.18470679807070162,0.065554692996852,0.05320251586028234,0.01978324323318774
582,0.020528356685018415,0.047804488039355685,0.06286674631273212,0.03268911724043764,0.05271546488326061,0.022124283264896787,0.027468627616146858,0.031219662849322163,0.08091204508981198,0.10594211673026704,0.0281677385817571,0.03255675845503977,0.05005700971495519,0.15690408656063426,0.1971089879069463,0.06459963711884313,0.06331372667723915,0.02079371181330482
584,0.02166551715746413,0.0438847430713664,0.05452622360944352,0.03705920931413571,0.05621057029866004,0.027751302608379706,0.029007774257998845,0.034977207074242345,0.08027236037168572,0.0970486713963358,0.02718210738802198,0.0341700601786603,0.04206733397124207,0.14023831882755255,0.17711363881424153,0.06206757775083613,0.05287206813953276,0.027010210182714583
604,0.02144662481779335,0.044336209706342465,0.06396268216836024,0.036782705984596833,0.05292267708214177,0.02653992184728083,0.025479601283460655,0.030748435317718592,0.0741719838138043,0.10407989482114606,0.03152622289687528,0.03443783675241864,0.050443328072383456,0.1471190476444835,0.19114257677888707,0.06283667651956551,0.06296383299998111,0.0211217636390984
606,0.01995519395689567,0.04620012220346742,0.05651325079078269,0.03483353610696205,0.04903793546639469,0.027786823670492337,0.028209868481121714,0.035316335383664264,0.07273835712500402,0.09800707777185856,0.024984202318322258,0.03552288362078307,0.04638236433882692,0.13525007609717715,0.1842441971844047,0.06121875907373114,0.05760520414219202,0.017771514702618132
621,0.0215470934737599,0.04412001686632844,0.06322208093203234,0.03523325346967506,0.05033273128636408,0.023023560154983466,0.025843832725544705,0.03126550413489715,0.07799055325476716,0.10375771934670257,0.0298464268559746,0.03352270249948738,0.048704453089768514,0.14407475416873367,0.18932703448236277,0.06433512770981349,0.061272595472933275,0.020570413070569657
622,0.018620125558456525,0.04628899678288165,0.047188250168413055,0.043059180309676766,0.055505775391151674,0.028448725279187466,0.03445000000886475,0.04156943906912393,0.07918735859696595,0.1087525547907126,0.023331784440945327,0.039646400745824296,0.041276652811597835,0.15223958736932933,0.19108311798911928,0.0570800790283797,0.04901214666442303,0.022744295722375258
631,0.016328148348781216,0.04542259517019826,0.06143767879272994,0.03508387261150905,0.05361437347226598,0.02545801143751345,0.02880315823614234,0.03429590390492051,0.0733325200754196,0.10241634743286593,0.028238757782536063,0.033931021110646886,0.04582519282399485,0.1500037933564868,0.19823077499185687,0.0645341977728543,0.05828263196114629,0.023473572313704887
640,0.01876767269774315,0.04511715154668615,0.06179235900006905,0.032938210654054945,0.04911551125696692,0.02804644695327841,0.028846920133445496,0.033115271221992086,0.07323459467374202,0.10760307519107593,0.027476958744051132,0.032631052314930305,0.048134620088266085,0.15435314964302574,0.19098777427250327,0.06757166622752156,0.0610974003383777,0.02100640224285276
649,0.023138304111540248,0.04691028355153729,0.04750905087303991,0.03156366610666343,0.05078470310725697,0.02881331704945578,0.03449589429445105,0.0415375097539839,0.07946609156344436,0.0963638143366452,0.02490509944593984,0.038704856223945566,0.04036382864799678,0.14632195168543682,0.18763078484629225,0.06273484204809869,0.049881229341464425,0.017329603829926137
652,0.02007451092181657,0.03607559863452739,0.038146914166001855,0.03211583681080221,0.052910449094122416,0.023613068627475364,0.028151626092711088,0.041622259146466126,0.08161429393694276,0.11303128424340875,0.027497296648105855,0.05214182089427534,0.05232599264881238,0.13048571397499048,0.18373792699825314,0.06400341675232593,0.05682999622065904,0.021986654763882525
662,0.02165154783053924,0.044654513097002704,0.06271114263719284,0.0365619320897044,0.0526079895410186,0.020553277618518866,0.024894699248841294,0.031902312839171436,0.08145996456253414,0.09372402999296386,0.03264502810679973,0.03469062787326534,0.05130724958916698,0.13128320918664238,0.18794378565239483,0.06867950782223672,0.06364573437996264,0.021111661405249043
672,0.021287298647687403,0.04493441816564693,0.04828646559631439,0.03037691635630688,0.04770463757837021,0.03227548546145863,0.0337080242804331,0.03921131776593738,0.07273514070727198,0.08927497498768222,0.02348244627750419,0.03735251895921736,0.04300015936719104,0.12620127330419256,0.18975444997831045,0.056143558209854484,0.049179081933562116,0.019386431507501016
675,0.019465602934634674,0.03511730156633257,0.04270898838323779,0.033403791514926014,0.0525106845209314,0.023883768062555676,0.025882796612718372,0.038527167275743734,0.08283614174804327,0.10225084507479812,0.029483248862684074,0.052346464306995716,0.057187478582887925,0.15480765833272106,0.19974754141713078,0.06496405390721931,0.06206909766674806,0.02396402287165121
676,0.021471508044172208,0.033840741861249767,0.03934042292823285,0.03324652420928813,0.05044692698023757,0.025997229849074214,0.027768851903004703,0.0394302112507979,0.07706702285336295,0.10490507452281934,0.027878866841554068,0.05418473627486818,0.059561342868559575,0.14840981600714395,0.19641295617238164,0.06558230245178141,0.06021972195998946,0.02139466891579689
682,0.01989702565540653,0.043310870781018015,0.06349138252281675,0.03824226512402732,0.049146119783178566,0.025770721437999085,0.024023004790139114,0.03065613715869878,0.07533675851026524,0.10570795703227492,0.026168221787962145,0.03249747656378031,0.047295931991245405,0.14546952696347187,0.18695225914852914,0.06820300640956997,0.06460031097876495,0.02082369253365765
684,0.01867424925684421,0.04347841499758484,0.06112835921407804,0.04205182133360691,0.054597944263617554,0.02463636136191729,0.026089178701772547,0.031200852037448937,0.07023695938064095,0.10746834821986624,0.026597123614471224,0.03353550932810795,0.04413054736674239,0.15361911275749626,0.18869875580008152,0.057531422617962236,0.06099907732404521,0.024105159689299337
688,0.02276202965454897,0.04690670695835964,0.054963869447491064,0.03678940542506416,0.05626162857726331,0.02563813525970196,0.031046545789515375,0.038431413923180974,0.08039241072202713,0.1027119732040262,0.027682815192187415,0.038076517450360066,0.04365872626650834,0.15055700635882627,0.18883403510944285,0.06963602503175627,0.054872837996021856,0.018803883530674883
690,0.02104024191041243,0.03480503007304149,0.04093954447225955,0.03468532847012694,0.05199510715217597,0.025231446290594275,0.027473974860264837,0.03719050866986882,0.07433866505019243,0.09858869425017004,0.027189587074949086,0.05090454863626148,0.05559365329848029,0.13949318189396007,0.1897620066575329,0.06189030816352595,0.059379022837577775,0.02211243171963296
699,0.017191917149721774,0.033155926953789265,0.03910444477392684,0.033209663700684726,0.05418428227452357,0.02675223390875549,0.028302670472007973,0.040168149262675486,0.07748190325331422,0.09932248646416594,0.029391235180238468,0.05463058772142704,0.05266267387194461,0.1486888627121656,0.2012516726652444,0.05925250374382919,0.0588426651302421,0.02291537087191549
700,0.019564729585236758,0.03620469308435023,0.038214624983432505,0.03239176376689058,0.04685738084260775,0.02321043386345086,0.027824020319179153,0.04214728743903511,0.07988822209302576,0.10490018759117006,0.026242481360049724,0.0537699084718167,0.05373559017678085,0.16154830205066167,0.19580256381802322,0.07262370476897309,0.060582831824839034,0.018910764344669945
702,0.016913765256292287,0.03612013813242605,0.039699338777093154,0.03545078284929608,0.048879380905745506,0.025058399329590593,0.0301412321959321,0.04145276411041187,0.0740441722647825,0.10905303992343987,0.029905999742939383,0.05335241977184521,0.05733564369696144,0.15023370397387134,0.2036487492155873,0.06059264060408018,0.060061648915826514,0.019934084658760672
712,0.017951949502489687,0.03269857674353378,0.03865131796093067,0.03641046245565894,0.04786665238922147,0.022236249526908402,0.025897135875932085,0.04070039340417146,0.07557370695953955,0.10962870644828256,0.02930502174099868,0.056111423153898325,0.058089083257135125,0.1512631808125675,0.19696677849005628,0.0668086351237625,0.06508419727829817,0.020250269714003684
720,0.018133798414895548,0.04304244834791505,0.04318354299663364,0.03266958155073207,0.060115588346193655,0.02790741937159063,0.03472354467682258,0.044814768953757286,0.07605670104303519,0.1058597300519775,0.02827638623158473,0.04568698520236303,0.04405842547909285,0.1514201456939996,0.17902401508717847,0.06343747015130391,0.05005434269600684,0.02426131081645976
721,0.01966728582774908,0.04593455106869524,0.04473680029165064,0.03656893680739705,0.05162972689524741,0.025271989431500375,0.03207045522779331,0.043842490755085936,0.08116872421941965,0.09748827764969936,0.02529058517344836,0.04425161418202316,0.045080203412597934,0.15017131171436227,0.19590920688207678,0.0649320035665816,0.050466146882576834,0.01751859550064385
722,0.01995185757763979,0.04710664965821869,0.0565108917008686,0.03250419644855665,0.05176853560610779,0.02448867626491029,0.03366290539122763,0.04038532270926782,0.08700280399255125,0.0976839259972961,0.025628471411434102,0.03628350115527234,0.04544397081780386,0.1560102721568516,0.20299899646842995,0.06671284189167773,0.054908137208282935,0.022015827517968243
726,0.0223944282628925,0.046755323560744966,0.046962348294441895,0.030767352942243836,0.05035257719076948,0.02798894471902419,0.03394838638063773,0.04295568395143717,0.0878145104400392,0.10167602933870704,0.02482865154030928,0.04052475393425256,0.0414278359803394,0.16357951800038684,0.19654607279977773,0.06484318540583914,0.05004919339471696,0.01985964764152191
729,0.02094801259678305,0.03533749556124366,0.039586636498040666,0.033317227656599294,0.053841421231862675,0.02419924512291221,0.02745178334302287,0.04079338055080408,0.08031829620928052,0.08146871492291415,0.030178225399119244,0.052667915348395,0.0573710237604633,0.14840637266527812,0.20965886467055866,0.06449855612569799,0.05875114390736521,0.02053473117984909
732,0.02030903501396504,0.04378743599305325,0.0442609352327811,0.0373007363212912,0.05996472739854167,0.02462732373227768,0.033402923301188533,0.04364091224120732,0.08369877705360285,0.10793255419878132,0.02604997398909849,0.04745314502213648,0.04789539408392513,0.17618477052029924,0.17998515219218814,0.06407200777294267,0.05353949515845688,0.021209010118174144
737,0.02058354602380897,0.04797375665049536,0.0563078046604323,0.031908492720426916,0.04938000615772334,0.023991871560275435,0.03176838234506983,0.03766126865174865,0.08330416716917391,0.09454984908837352,0.02634727645285453,0.03500612228845571,0.04446711995138995,0.14614455097954876,0.19598410333353514,0.06249371333722557,0.056386797207365565,0.02293491286386973
740,0.022813927150694528,0.046662450543414724,0.05321997242950723,0.0307339598578103,0.050781848078525996,0.027343708165044823,0.03115258598478919,0.03859524394153109,0.07757229451246392,0.0951953266588322,0.02406792271390755,0.037217859403500295,0.04551749646309429,0.14815676342704331,0.2010728206539547,0.05718228135592466,0.052269356543027,0.017870350529999763
742,0.021040840480447208,0.04480947810045016,0.05685171517006507,0.03355055430732588,0.054014608607442574,0.025097335796652007,0.032341790703041995,0.03591988220729155,0.0761832420485823,0.10235075198710823,0.02637227701215073,0.035656329355592244,0.045160933482275296,0.14868281152243507,0.1895887263963762,0.05926797074979525,0.05467659962718637,0.023081649092636616
745,0.019833449869480185,0.03863154878050496,0.04118699936612666,0.03517470412455119,0.05408949658128038,0.024680051306544395,0.031011399831275273,0.0418017422340179,0.0797200601649759,0.10475587613910044,0.030530564780346207,0.04971386874181778,0.05044192596362207,0.15200923704926458,0.19634629166870096,0.06288376207462819,0.05575535841966295,0.01922780808607174
750,0.018834582211863043,0.041901827387826066,0.04200654652973668,0.03097120674325128,0.04887123852453212,0.02210679330769144,0.030509128771601182,0.04409197329863219,0.07703118410516364,0.09424172389062638,0.025483800094890943,0.04894735159279073,0.05250157145594979,0.14571050567938446,0.20009176520561273,0.06678747050811262,0.05543542492657321,0.01838502782593863
755,0.021649170199798718,0.04759522359475733,0.05434416545739372,0.032956711301693004,0.053481116333578854,0.025162544041101787,0.03039290430812764,0.03948492070801548,0.08362516504386856,0.10027410259948992,0.027633676575286342,0.038052762826515735,0.04483575569050427,0.15358012580434466,0.20066754709317272,0.06301925764822612,0.052638896812742884,0.02017006429945421
764,0.020730594704560682,0.04524472709817569,0.06295630504062058,0.03637188831307132,0.051449096626728266,0.022804606477131506,0.026820251258661068,0.030857906282721687,0.07371184787783315,0.1037600633607544,0.027337623337603992,0.0343388268386956,0.04746185786240347,0.15994096521243165,0.1982242227665403,0.061481250070939075,0.06205774296575989,0.0195059014325208
766,0.01938848375884836,0.03778962134606491,0.038832550608425866,0.03570873021921461,0.054382632094752054,0.025431121991282744,0.03186185217530088,0.039885648077433784,0.07481972194269965,0.09237767858525296,0.027356651750850558,0.052177229955310836,0.05178785892960667,0.14055942663746138,0.19007345289002003,0.06157218910054926,0.05383703672442933,0.024275986764092275
774,0.01900087464379753,0.03277306059317807,0.03809256039074897,0.02932827099287076,0.05399532606382404,0.021357151726716574,0.025829714932003853,0.03978917061733549,0.07576551258781965,0.09177092825634273,0.027069740812465985,0.05491559879364927,0.0574790590554299,0.15159786849758028,0.19587172002390352,0.06414294880162681,0.062359465125591186,0.02112193945568429
776,0.02231156044212568,0.04648483213505411,0.051811295719396355,0.030694895890597783,0.054712911836080014,0.026649048868190715,0.031737470713533125,0.04045496200432558,0.08471405492104295,0.0938770375526927,0.02669387802391376,0.03771526142285915,0.04349514956169879,0.15043518100555925,0.2009927974409415,0.060029811369192276,0.05218768347821702,0.02042179017888085
779,0.019636720289853936,0.032929284351561595,0.03691853934828065,0.03127289323857807,0.04572309314936676,0.02555738324935801,0.026151637945736616,0.04029647536574717,0.07607666372646454,0.11068681366388128,0.02690343968261997,0.0545169747985999,0.05300917257809192,0.14932949642879215,0.19455083223249925,0.06691952160525402,0.06169755519589035,0.01900657532260559
781,0.02216474884190562,0.04269584381482845,0.043741532961646956,0.0357100931800158,0.05358117783048848,0.02641785423710561,0.03267536478169943,0.0408339664336407,0.07654543137166242,0.10649023013509576,0.027801536309112168,0.04519627079929038,0.04440148994142359,0.14415930626924245,0.18668538329031628,0.059499439621542936,0.053214378538864696,0.01983527607086519
786,0.02360298835368529,0.04348405304200052,0.047005513100922214,0.028184979394643414,0.052504953035963656,0.024991276917279898,0.032101897930225415,0.03923067609190711,0.08000544526496334,0.10247252078523314,0.02601221439982193,0.039059180671282216,0.041961524568987635,0.13498965222570547,0.18161562935212514,0.0575522373244641,0.0504746886544485,0.02178423496913763
792,0.017673972467228058,0.04500958718257708,0.04145710989570343,0.03667669815254,0.04841987326680229,0.02294325107940983,0.03351297369042222,0.04735600301471375,0.08416283914398899,0.09617218142592143,0.02088108816962023,0.04510102149041404,0.046740497015814716,0.15581140932101795,0.19020405437152674,0.06679244909333537,0.05063888858617772,0.014585443310473484
796,0.020989150610972084,0.045070975216808896,0.06015278880920574,0.03299098994697957,0.054020578694711774,0.024288150210969504,0.027768254371362454,0.033761879594767,0.07544565600017697,0.10567597143270176,0.027388493253101928,0.034010299553555993,0.046359211916482436,0.1473877442845985,0.18947971636211264,0.06146778671041801,0.05757078419374924,0.019378432176572657
799,0.01873269001089893,0.04161169766570773,0.04335310801745875,0.029446541080917838,0.048141828941035386,0.026547348109162358,0.03273923949153558,0.04301865982089051,0.07951721949515651,0.1071655895698716,0.02528104238889755,0.04446839560269675,0.04823947503002248,0.14274875898748607,0.1988970335234888,0.058223284457027374,0.051610376282035374,0.018363079919967384
801,0.023088093208089824,0.04497064048369115,0.06126171647428401,0.030151014150217908,0.05224775713752367,0.024135220100673795,0.02786253090845523,0.032668668522783474,0.07508545557870479,0.1058617894398554,0.026946159022378808,0.03310674958886041,0.04504528531640711,0.15155089921485074,0.19550737950908229,0.06321375315695311,0.06045620049771894,0.019978972255571308
804,0.021762372844361333,0.04404704476518183,0.06421909378722107,0.03904925153733885,0.05062242529306736,0.022808812379134874,0.025692896184202764,0.02909765146647184,0.08128406059822177,0.10245083995179942,0.030049554611331814,0.033079729698350886,0.04875746277819984,0.1511442939592156,0.19944890402311677,0.06962791660130907,0.06494615206444959,0.02199504621283294
807,0.020665444757270283,0.04731729635774912,0.058820084214023516,0.03141964708823845,0.05026643455028022,0.024299412936209755,0.030692422722521998,0.036114258464020416,0.07172209625264246,0.09734154867731196,0.022842814986390958,0.03423401262711129,0.045485111174795576,0.1511818711044537,0.19934675057851434,0.06269496621170334,0.05841581719651731,0.017792657885752506
809,0.020468284770428447,0.0446932983147187,0.06291622536496824,0.03715982899859302,0.051963162680066996,0.023397798497383805,0.02585753221063801,0.03126601616611925,0.07497471525843376,0.1060667921381448,0.029766072013689162,0.03287682993730999,0.0479795055720486,0.14860716574603824,0.19262439638209466,0.06236261971542732,0.06170466294305309,0.021378262174592225
811,0.021283191340553988,0.04148030979652069,0.04117311677169537,0.034690035671067536,0.05411391207673476,0.025999618044068293,0.032793994886502746,0.041649720992178216,0.07975682804773697,0.11027120495746592,0.024688814451620286,0.04592194627578658,0.04488108378573508,0.14247797482711638,0.18213315932994972,0.062125214447109736,0.050966827091751835,0.018737212702528167
824,0.01994637508871322,0.047969132157519107,0.05847252206797261,0.03604536524425957,0.05067399627695744,0.02306955986249249,0.028343161770388738,0.03299493520821832,0.07549659746008046,0.09485930159199038,0.02729073655871293,0.032786466090623814,0.04434686794402512,0.1488790997647789,0.2004555262053654,0.059533930172889736,0.05778676052385485,0.022073368467995208
827,0.02110411290152402,0.04443084482347778,0.051838926478527475,0.031357544529418316,0.05999343858356078,0.02456252691800674,0.030460557072332015,0.037307177012454736,0.07546304944710823,0.09794929912335486,0.02699530186642713,0.036457001681929606,0.041835655290475685,0.14219249018808808,0.1891370522371082,0.06018431190542885,0.050541814802614,0.02575523928714294
836,0.020309835075332232,0.044213413334780724,0.04090172149592116,0.03555913840272148,0.049729307301910074,0.0239127561265368,0.03122627143034417,0.04644378524706522,0.08605866281819327,0.103777678743688,0.02339706093669796,0.04585631561837391,0.045723650969435814,0.15654422595192347,0.1827740807117063,0.0659985122553045,0.05051884270539831,0.014192006526231584
837,0.01840458904952509,0.04508748497195834,0.047670667621618576,0.03461589212879293,0.049283715803157824,0.029010120785018818,0.03344767381209457,0.04338031014748644,0.07710745718374863,0.10310461947671314,0.023721373246688743,0.039513169179468975,0.04403563737511645,0.14326971535951874,0.18492757406074029,0.05786962620459839,0.049683138822168384,0.02115813157696561
838,0.017353945605938576,0.04615247963924467,0.05526801664733994,0.03806783251139252,0.05760693820220775,0.02853231541753947,0.031579931213715814,0.037230941768274635,0.07573935355499586,0.10737653047868218,0.026593242057853884,0.03611293548951147,0.04273606231409237,0.14703984569399614,0.19093017143347782,0.061590061872927086,0.05443501312052499,0.024582489638280608
839,0.019871657020084588,0.03602672388611703,0.03866936275317054,0.03369016454444386,0.05089612958963216,0.024978424410089392,0.029641067275694585,0.040596712702544266,0.08164077824947874,0.10841778267406343,0.02773784754370363,0.05095978960775587,0.053197770984754256,0.13812710255324764,0.18788933705220534,0.06290370904840993,0.05661127768724935,0.0190387283146451
843,0.01917081693773632,0.04428233479547997,0.04481408251351458,0.03378736776227438,0.052158247318421586,0.023864672538431702,0.031667675294427225,0.042170684449171936,0.08262846080718961,0.10260841944967926,0.02449348577786157,0.04306443839339753,0.04610487040790066,0.14507413889866802,0.18837681746820473,0.06395053861547095,0.05218463753148066,0.017207643233192498
845,0.02302452971015808,0.04645109955992083,0.050509036897356016,0.0331779405465488,0.05242511194106042,0.02529631819131515,0.03112741640803985,0.04071493172131746,0.08420879391492588,0.09738089822277213,0.025833732049171543,0.03993852705962685,0.043709242754880584,0.14804242406858664,0.19453637474614538,0.06361281423875015,0.05131628563224181,0.018784506735206933
