,Gene cluster #0,Gene cluster #1,Gene cluster #2,Gene cluster #3,Gene cluster #4,Gene cluster #5,Gene cluster #6,Gene cluster #7,Gene cluster #8,Gene cluster #9,Gene cluster #10,Gene cluster #11,Gene cluster #12,Gene cluster #13,Gene cluster #14,Gene cluster #15,Gene cluster #16,Gene cluster #17,clusterPredictions
387,0.2996935880709071,0.204245205915984,0.1604782022365376,0.2604730856939993,0.6353616387349441,0.3770817400343157,0.20181483696085395,0.22163661603225016,0.3628964561278344,0.0731390183908948,0.3309385623591661,0.2404413152319608,0.1633846697018886,0.3930926977488154,0.2852278027788049,0.3696102816830145,0.13505369871541445,0.2351726557734853,0
393,0.3009667769447898,0.2285524210272341,0.19644004343791052,0.2714917163759969,0.635838393242133,0.3873802862062347,0.20528435479076826,0.20621724812016404,0.3656472991182559,0.07558999997553499,0.32944543984248226,0.1980994395233321,0.15643298686959842,0.3872662308872025,0.29953960873359736,0.3694891602105376,0.1382901162420319,0.2360078308627254,5
399,0.3070638495341432,0.22398265105257328,0.17145090946858707,0.2697745983513648,0.6489861936314376,0.38962140066403145,0.21093114105776828,0.21877541211338974,0.35915320563674136,0.07425884022471697,0.3256502026465301,0.2122571887197534,0.14479783830112342,0.3702929711334521,0.27071454275058154,0.3645461438382529,0.12170140928560792,0.2344298827078381,1
405,0.3081821150387408,0.2284266051281324,0.17485401274173462,0.2693355057750954,0.6418420062250779,0.3877990325883353,0.2141884333788683,0.22210613073372934,0.3682330128725283,0.07997765932166091,0.3234404047812052,0.21343130691814496,0.14803899641238275,0.38276010425338014,0.2795011248537516,0.3704788157271329,0.12369536170557037,0.23577231163914544,1
424,0.3041418932643167,0.22659009039365385,0.19519707691248706,0.2771465575144699,0.6414354772011238,0.38382405133794395,0.20280390643874785,0.2024770999113483,0.3610491997979602,0.07951627752133418,0.3298830677095277,0.1966336769250707,0.15545505058372905,0.3884827929209505,0.2795797753662652,0.3731966482611137,0.13782200313269385,0.2352973925225429,4
442,0.3061291865347635,0.2292704241766479,0.17526685110041418,0.2712291729752005,0.6376567074598648,0.38738121484725935,0.2165955614154261,0.2254414608625196,0.3664431966300318,0.07893207230897364,0.32093720835777473,0.21431489837608295,0.14936004865465086,0.3951855452758067,0.2819109641534342,0.3695852121801103,0.1239356589360856,0.2345258146905819,1
443,0.30815953549361313,0.21752894783679444,0.16517174766248965,0.2714825189711838,0.6416081369850428,0.3888740287960305,0.21160831149949627,0.2257010619209396,0.3667283637096476,0.0804961400054529,0.3285664346431702,0.2297352877684649,0.15413707188021153,0.3812782804038539,0.28260225370650394,0.3676001463665568,0.12778906439729054,0.2356303187040576,3
448,0.30553176057780124,0.2276746601414785,0.17230116709205295,0.2733568161373204,0.6440753255041421,0.3905965720087195,0.2153164255122812,0.22489856949405007,0.3648470488316924,0.07896189464105942,0.3199390991812406,0.21343496627025002,0.14656555039984356,0.386595251377225,0.2773997524500423,0.36466277460277935,0.12120556878949965,0.23336805958485102,1
452,0.3007883766846593,0.22419034622599068,0.17287573529721972,0.2752210320376858,0.6470195927880323,0.3918810930189837,0.2121952368657873,0.22325692549097853,0.3660753524719729,0.08305261731951204,0.3265999828250803,0.21889592346559425,0.15225027660657728,0.3813243379271039,0.2937799621135662,0.3631975684324061,0.12708335895083545,0.2417575927705613,1
467,0.29495225562784805,0.22518857943432485,0.1911823148213072,0.2944209906447777,0.6569560190741373,0.3873334696293317,0.2018779266794848,0.20523486830124235,0.347314470952344,0.07963321766023594,0.3339124322107004,0.1995310033974656,0.15418724520393975,0.3769131299138939,0.26550744236674945,0.3583769817715031,0.1356584729332795,0.23756933869786906,4
478,0.3022013740126195,0.20963804204132885,0.1618917068367537,0.265878327180775,0.6393280577988439,0.3808414445953495,0.20543424522125114,0.2236890545766932,0.3600658601872489,0.07403192637150834,0.33047008577177833,0.2359739961135092,0.15929149244646412,0.3843203682302583,0.26572672193970337,0.3649556873168449,0.13148104972718214,0.2337282098868152,0
480,0.30327253176781344,0.20929532825768032,0.1609700825292976,0.2753776894244981,0.6374564776193679,0.3823281953611703,0.20721641287841175,0.22641239616655154,0.3610846018361022,0.07384920855857753,0.3265364895836244,0.23934560178962735,0.16066494383576724,0.3913612628337266,0.2664796397249113,0.3751906369084726,0.13293669212328987,0.2303380661507277,0
481,0.304218075886857,0.22337310482046102,0.19017195764432665,0.2723621334594087,0.6417620072867927,0.38388563277243104,0.20167467370811465,0.20275696278237085,0.3579073544424529,0.07748404683356958,0.3293808511967247,0.1957811318520717,0.15168550302002484,0.3852767734127554,0.27644714659546915,0.3669773432232393,0.13351283087412366,0.23439757502110936,4
484,0.2987077809982531,0.2014015209176372,0.16010016392600698,0.269850275816356,0.63522485298329,0.3812507757871839,0.20099618058046376,0.22023462917727132,0.36397041021371307,0.0765591527333211,0.3376604973209848,0.2432838813506269,0.16672290318469074,0.38334004145110456,0.2856899547187455,0.3681460989479273,0.13818287998967585,0.2365136437251285,0
493,0.2991453716290434,0.22761340965227145,0.17426182202162271,0.2940373149476771,0.6652792552081583,0.39485634264451,0.2142761706484429,0.22486224900843027,0.357298327857604,0.082861286362722,0.32896708641610484,0.21518302444798704,0.14901174585190524,0.3827105175051309,0.2751133620437809,0.35741201364500985,0.12498510756479365,0.2410726562235566,1
495,0.30397319245135035,0.21479064539087533,0.16809350915021984,0.2758635471789524,0.6436467184952362,0.3868535720793539,0.20771990148987185,0.22369942697904954,0.3652962665806134,0.07680889884949985,0.33125706191353244,0.23251269140255815,0.16052574874450795,0.38618858830786695,0.28509140890186624,0.3700265878377521,0.13342324163977504,0.23779023287848816,0
497,0.29960438265382594,0.2090322557711479,0.16231992777805634,0.2635346400497222,0.6356608453638912,0.38099339374636015,0.20556042769624436,0.22463273704562794,0.3714688046794079,0.07853678607214025,0.3311041384101678,0.23930886330352266,0.16341535512523872,0.3942509227886089,0.2845090901669754,0.3721206694302256,0.1347675244911688,0.2353144181731448,0
510,0.3040917905438609,0.2181058254784618,0.16521698023260958,0.2695116726822363,0.6432892308816405,0.3867125703600625,0.2105376690939871,0.22344150886143388,0.3644525750256328,0.07695483643372943,0.3255499595687576,0.22455052519672786,0.15051694041337654,0.3818956351954659,0.2749203086051561,0.3640649847355724,0.12528140435152865,0.23463442611077534,3
522,0.30533600237424297,0.22548094687509124,0.19148297013210167,0.27910633024089165,0.6429406244139768,0.3868000879544143,0.20477665525620006,0.20437887650389092,0.3555323847405606,0.07948209186366244,0.3276569735825434,0.19775450987724424,0.15304883932198934,0.3788019622455441,0.2854388924270995,0.37206951081314943,0.13415585379106962,0.2343929457227255,4
524,0.2963304872544277,0.20567841004027448,0.1596728222971648,0.290479398237713,0.6540224828517994,0.3919925543859892,0.20307181854587375,0.22151018295279412,0.3515533094705344,0.07774873512015244,0.3383736074802208,0.2387607139906683,0.15990578963737734,0.37727697065602106,0.2665742534764249,0.36430195460242093,0.13256656281339874,0.23988788802466,2
525,0.2956008087140614,0.2279883951446059,0.183281305711948,0.27588392236011705,0.6498718177835594,0.3939825344551343,0.20888054906253636,0.2146427624203922,0.3577535248084073,0.07757595730594202,0.3273987176310411,0.20303857898937064,0.14791913142434582,0.3781880289955116,0.286065667733189,0.35881881333220395,0.12695043894944527,0.24255062127099186,1
537,0.3024050630065592,0.2126125098206966,0.1604022142263061,0.27247911769379,0.6416009852923683,0.3858615975492651,0.2092625722283007,0.2268979042412829,0.3624549131644281,0.081749855082949,0.3271107336923187,0.2364285083065439,0.1564155494961917,0.3848696076293425,0.26584964415158946,0.3711130225721959,0.12990280199968032,0.2317059529814629,3
542,0.3052083446258326,0.2256117364926049,0.17152175854871707,0.2754683831987467,0.6485124486278877,0.3906450045871265,0.21263038757700176,0.22150533069157632,0.3604544383600413,0.07541365402501407,0.3226831054805664,0.2125172901336695,0.14532227604800535,0.3783067247759902,0.2720566371276001,0.3649965498862507,0.12147182527179964,0.2339570898430255,1
545,0.30607904335331343,0.21720088099661852,0.16516474582118718,0.2736545422715158,0.6451770322256897,0.3889775003014973,0.21036486597679085,0.22479846909710074,0.3623746760987055,0.07623159909872128,0.3281014375869006,0.2283169429769792,0.15275765558109122,0.3788926591801334,0.2676550240694241,0.3684656013153041,0.12698808198845374,0.2341109148476796,3
552,0.30162227462314256,0.2104119567479582,0.16229807884559105,0.2722763152132655,0.6504372649201539,0.38963368288245176,0.20578897556277634,0.22273005380087715,0.3632816635119936,0.07972257496379066,0.3327435328885563,0.2343640851593903,0.1578969112215613,0.37852435945642254,0.26775606705649835,0.3650456137568859,0.1307550209620341,0.236643768155736,2
553,0.3086054845828717,0.22377052589521487,0.16912493338807658,0.2697962234090453,0.6372200511746529,0.3850977660443381,0.2144138950147868,0.2260070265986568,0.36539666706787177,0.07629803166050905,0.320007637925651,0.2202152617678961,0.15031428695787016,0.3946775404960313,0.2762535553211077,0.37066608473003626,0.1237309661379714,0.2311293104567237,3
569,0.3004293850379308,0.21846468244746714,0.16299283936914027,0.2746340355365117,0.6379638239115234,0.3876380649535859,0.21317875280779985,0.2298468347734539,0.3716006273570587,0.08817214873291712,0.324896367547892,0.23272050367810626,0.15540916012704034,0.3854977044878896,0.28505334851401315,0.3668953251933872,0.1275447545358855,0.2396714732009549,3
580,0.3001810673108017,0.21712630253502155,0.1611587284563888,0.2744129333693136,0.6458247552293387,0.3898000480610263,0.21431840929532053,0.230876592269024,0.36632316851932617,0.0893928248478326,0.3251345461242232,0.2346018354319493,0.15439231702731826,0.3848386383904213,0.281308905208404,0.3669860709240839,0.12732710939248526,0.23260131171661036,3
582,0.30285159184220983,0.22826075171852897,0.19665042995433216,0.26960603520445753,0.6329640619782352,0.3828957183658213,0.2044826445672777,0.2031360761268325,0.3644548852001794,0.08196667029382343,0.3273295919498098,0.1948124209051898,0.15555384954706258,0.39515440240429706,0.28974976237896083,0.3721181206702801,0.1368227313963863,0.2364940881935288,5
584,0.305083007079956,0.22703651616105305,0.18281228129588956,0.2757798671848977,0.6431450580195532,0.3887981179045879,0.2089818833053436,0.2119203775126593,0.3604253577455196,0.07309908076793989,0.32516616510573937,0.2014258681989141,0.14613523274206694,0.3854800846590796,0.2703746794233847,0.3699794566499244,0.1269256469643901,0.23496686444402046,1
604,0.3039786248097781,0.2257167187251759,0.1969509214023081,0.2781527258950129,0.6392110643159268,0.3817879186530523,0.2018500355061024,0.2009202955520912,0.3627218644311461,0.07843622362497309,0.33129729663185703,0.1969441590032341,0.15729886610922794,0.3887092930770646,0.28096946683874496,0.3742067403933764,0.14055215280634625,0.2330588841013357,4
606,0.30413824137511497,0.22696416449674225,0.18506997877133666,0.27462191866173724,0.6405821728034389,0.3890535195459618,0.2077208410217784,0.2113064162719371,0.3602627936635271,0.07360328973753902,0.3245709828008956,0.20211528880057306,0.15030284191654808,0.3807540928526845,0.27833698639471416,0.3685898611290609,0.12937352676198502,0.23423107440591304,5
621,0.3047367923777793,0.2267520336477281,0.19612863248660792,0.2762875822237317,0.6337195029874239,0.3814687458655733,0.20336894445105955,0.20298325947263626,0.3604312723143122,0.07819809881574258,0.3278217546987254,0.19682228111273567,0.15632916676770472,0.3922705296540568,0.2799435324618316,0.3751264973748658,0.13847312311799012,0.23343932501694295,4
622,0.3010056875333373,0.2291432158374389,0.1725418121299744,0.2912609094780665,0.6630044346712937,0.3961951919126445,0.21552348143979808,0.2262262485285421,0.36095033455011066,0.08072536296562231,0.3274977793557187,0.21433791980503614,0.14598211947312195,0.3846488587063289,0.2791123274924348,0.35743170548001496,0.12143966275563778,0.2393289763840481,1
631,0.298518591934138,0.22879748156044835,0.19373405536225446,0.277983173306078,0.6401891128448152,0.38691249989840587,0.20449007301315536,0.2079975160427544,0.35851517526621474,0.0797902221016361,0.3278905004851048,0.198571177377745,0.15413596134094976,0.3837605350732194,0.28452353507892786,0.3656495975998271,0.13581966443080162,0.24072724102756485,4
640,0.3005157733761773,0.2273118074621379,0.19392812400516285,0.2751859767148199,0.6340945084853846,0.3847607869019248,0.2046747886192177,0.2054696655352171,0.3589547027302797,0.07951625031230546,0.3262885779363301,0.1958525825031028,0.15366932881670226,0.3866647713227848,0.2974244082052945,0.3703617850359885,0.1347205615009113,0.23546505426527545,5
649,0.3066920307858044,0.2274193740884571,0.1718905706355395,0.26679890900068004,0.6387583283466757,0.3901348018897637,0.21564012802896174,0.2230144968257874,0.3658579965620415,0.07238081674907439,0.32167677390467025,0.21169980001484973,0.1440902897424979,0.3828308199612492,0.27911156345197674,0.36498132855310783,0.11943524125121195,0.2335874563629977,1
652,0.29989541216794713,0.2073548088108851,0.15816929597401236,0.2717722924077056,0.6387568235629779,0.3879736703068762,0.20639458369833946,0.2227146464957097,0.3622140929171401,0.08543429514757195,0.33335787934703986,0.2392270279188315,0.15843785964193627,0.3706424884753047,0.2798156644833545,0.3658942181134258,0.13183421384598418,0.23622642758882,0
662,0.2995333005162595,0.2258524895515913,0.19694494184551156,0.2759635099338473,0.6376771541744557,0.37848464180928093,0.2022422242667118,0.20344836092978336,0.3561324149995845,0.07502604535094792,0.32970719236511103,0.19781186623423366,0.15833225511760585,0.3901442369133358,0.27833901278717266,0.3693648357529892,0.13984085897404472,0.23594468343682515,4
672,0.30849418220479513,0.2253172539154324,0.17293888054122594,0.2655868654865706,0.6373324707635096,0.3869770699738038,0.2123827997884295,0.21881792109910345,0.3603511307548162,0.07081663314440509,0.32006369089365005,0.208222173850379,0.14366811515275366,0.3766172130027392,0.2705440802500261,0.3653694084180867,0.11973951852746242,0.23118348067983205,1
675,0.30189945436444304,0.20694788068956568,0.16620942439078326,0.2682985142147511,0.6371779741413219,0.38051717563135024,0.2031577502764035,0.2202101596874708,0.3674227387542372,0.07701851909582356,0.33396010151143524,0.23772454294759401,0.1664410823897088,0.3863375868347175,0.295749746456676,0.3701151052624557,0.13830368288093722,0.2391120504958379,0
676,0.2999012892903701,0.2030037406190264,0.15996284493868232,0.2684280946953189,0.6299175339855447,0.3808843689068757,0.20292540039586068,0.2232851525769889,0.36243926617341743,0.07724372081728803,0.3315685195343088,0.242399049475477,0.1666064119391661,0.386794652470476,0.2919330019505686,0.37326176479538187,0.136518183060141,0.23537560190530926,0
682,0.29940653586468835,0.22505647350331556,0.1963806545509741,0.2735807498791559,0.6383081021113967,0.3859276937192023,0.2008814244523025,0.2001828637862901,0.3584102504551904,0.08048666713188872,0.32811017355481115,0.1951594019532008,0.15605979575275114,0.3895006780799615,0.2707772251129742,0.3661815747235441,0.13961893003274614,0.23619865812620566,4
684,0.3002265591104699,0.22421517787861456,0.19233934777145015,0.2912849615578353,0.6499009043896868,0.3872520773035443,0.20202619917657452,0.2027674855645208,0.3498085236754729,0.08004911681444248,0.3344251820311472,0.1967971333640467,0.15333326415312468,0.3837206197369368,0.2726924646457808,0.3630428603657844,0.13619053416286614,0.23678276489278866,4
688,0.3016926561280861,0.2299550599810244,0.1838638392596367,0.274276523516904,0.6403474492848238,0.3889124216265253,0.2109504095581987,0.2178992965173486,0.36560006057544064,0.07739031628304148,0.3247078177898257,0.20813050925573456,0.15231660882698686,0.3839814239410188,0.29136753879313765,0.3703252265516481,0.129729098196325,0.2390576724918973,5
690,0.3007774986769001,0.20646571002276448,0.1627177480255282,0.2705099433040595,0.6405209928730462,0.3864279130705396,0.2032107335324771,0.2204686365295832,0.3593260576266787,0.07644620452692383,0.3315563547608542,0.23507375490718535,0.16126124412335302,0.3805060855211819,0.2790290806353375,0.3725747645372393,0.13395655915977586,0.23472701204004415,0
699,0.29772931273685843,0.20344815229242186,0.15998693762098132,0.28162404708415945,0.6564431819818124,0.3934877328507555,0.20066181808943884,0.22135267773480868,0.35436349768866576,0.07876560500644299,0.3377115210075983,0.24263418389807356,0.16435624744237526,0.3727672417398689,0.27543572457917065,0.3686866744065732,0.13615908399377008,0.2396441337622149,2
700,0.29906281051362804,0.2061076679646862,0.16002415018890598,0.2581424736748948,0.6357792308050968,0.3802254275062693,0.20282654620209112,0.22294877701460825,0.3694485612999356,0.0794869839868974,0.32951532680732043,0.2410892150240588,0.16398853192341056,0.3919686365802068,0.2849877887146069,0.3744484747886497,0.1351608405356205,0.23549764560935066,0
702,0.3010793561866109,0.2077884152894691,0.16169932085752034,0.2758837950244339,0.638999167964754,0.3856259923876494,0.2059816136047919,0.2253599547451327,0.3644995481550488,0.0827981853130408,0.33176176340165114,0.24134809088017026,0.16404396239743474,0.3831428116038222,0.2990700372164312,0.3711692487323105,0.1356512413839238,0.23877677015623885,0
712,0.299199980132153,0.20242138011360367,0.16013776487762738,0.2690241834413179,0.6336118668608928,0.3832618748033937,0.2020579357089963,0.22331304144530026,0.36405502439171533,0.08362375710981741,0.3289836563853301,0.2454649064033459,0.1689225356207651,0.3912586387369852,0.2946619490687672,0.3799582869215156,0.13955025400699644,0.2369805080960184,0
720,0.2939633929672018,0.22132198808387812,0.1666877878972519,0.28199818836901464,0.6653458723784127,0.3991906902505936,0.2135265420199272,0.22989419737895764,0.35738154297828195,0.08439696454032829,0.3308612888745365,0.2265094570373378,0.1521120933091107,0.3824908055311952,0.2577308242867856,0.3636305703713807,0.12454650638721396,0.2381754423576093,2
721,0.3055407154723586,0.22715711623069124,0.16952072322770806,0.26951180981647777,0.635036117330781,0.3862146294449056,0.21698304622117828,0.230616285954672,0.3703983459859905,0.0763101200648957,0.3172834216347605,0.2237254000920644,0.1512119373001265,0.3958001816853791,0.2778092646149839,0.3724634713861328,0.12464199559585608,0.2317001936039849,3
722,0.3022544665092121,0.23385589206117005,0.18648483016475897,0.2675946553025962,0.628082575115028,0.3869978010068156,0.21444922845347575,0.2197441952715328,0.36794512658495376,0.07771467742261813,0.3175325982082711,0.20446431961975908,0.1508719775053166,0.392813302128749,0.2880408581707488,0.37071888122009394,0.12851035776195782,0.2396831647228144,5
726,0.30431140203545337,0.22891790602320905,0.17213204128725296,0.2667566772780162,0.6394168354768716,0.3888836773734284,0.21585532955281572,0.2255256190267295,0.3693961738186025,0.07833804511945748,0.31929213039357424,0.2152057175298976,0.14672702882107025,0.3853571846127226,0.27626151828008216,0.3677927729237747,0.12167129843494685,0.2359798298814712,1
729,0.3050001391227212,0.20687513325667253,0.16063652583430124,0.2621194960942094,0.6322649075682534,0.3757534318354275,0.2062104942822096,0.22567851214418844,0.3693670946408573,0.06920349014643372,0.32855706935897483,0.2410456559416711,0.16443842907798273,0.3932801477795011,0.2961872785269319,0.3705837819292392,0.13469375464200345,0.2304212627300379,0
732,0.3013644267427749,0.22242857736069552,0.16851996665491192,0.27324183708722083,0.6437760882611985,0.38545109656314,0.21540679468757615,0.22971985598509606,0.3670150615112126,0.08330677850300416,0.3244069753365118,0.2275042817414309,0.155015979746687,0.3889915880968857,0.2764533522465443,0.3680013438133085,0.12781722799951115,0.23930694496701,3
737,0.3044528620792587,0.2319607110164701,0.18691577566529205,0.26863728086584115,0.628586755608816,0.3850318153174825,0.2129134680179281,0.2165296441212788,0.3663589790295525,0.07493309863622706,0.31889452494748033,0.2021360982690652,0.15027713911639756,0.3936978478652087,0.2850457695116961,0.37240910925394094,0.12861924269763295,0.23576419358522646,5
740,0.3068362573649573,0.2294507401647085,0.18076904714091235,0.27102486182414764,0.6405003614834166,0.38933591503434106,0.2132528567529708,0.21837151173909544,0.3672496015401783,0.07675087388976205,0.3234869160884989,0.2068847077532684,0.14860742655911247,0.3839962356211356,0.2838462807626863,0.3696063651864683,0.1253142098893099,0.2362409794211247,1
742,0.30325092772169443,0.2282246220296984,0.1858614296664937,0.2758254293850313,0.6453406620148229,0.3872195892807916,0.20795578804665127,0.2126459172374721,0.35954170998750906,0.07869020022571016,0.3273575491522524,0.20355241612851044,0.15056711153045252,0.3796042854032408,0.27966211372085786,0.3658307460027525,0.1309970098294092,0.2392746858726981,5
745,0.3022832321827622,0.2144698423176964,0.16356228353690508,0.27356721420659985,0.6443393948590145,0.3872091397410604,0.20963153952281455,0.2271196386666731,0.3642744899543855,0.08044368803582175,0.3272226243433876,0.23505343578500745,0.15829550243908758,0.3898681754592715,0.2794134602190147,0.3725908264663541,0.13097953194949005,0.23416975222439304,3
750,0.3008198349135661,0.2157992104331463,0.16418360941697066,0.26319283095039564,0.6322982405739758,0.3833493582250048,0.21121195989525013,0.22851661682202226,0.3668179579212337,0.0755952468685048,0.3192604350824768,0.2337492749622629,0.15806808419703355,0.3996199919798097,0.2915171876316116,0.37670228859792587,0.1302736038248428,0.2288406126422272,0
755,0.3064780027837421,0.2311608202751731,0.18273400792895614,0.2717333488312094,0.6373251440500386,0.3876678066258378,0.2137950577042712,0.2195514074266005,0.3673398523352715,0.07448514519572348,0.32350487865171723,0.2077918543224172,0.15093169958094174,0.3923563901307417,0.28749279696343505,0.3713557320091404,0.1277045362643062,0.2352669744108808,5
764,0.30351846057759463,0.22731487363674385,0.19643417802156415,0.2799124210296945,0.6390456956115604,0.38674567338290794,0.203526993224814,0.20435010284613564,0.361413529344318,0.07994035270068098,0.3314371262305451,0.1980250672563218,0.15732470145380045,0.3893461068820914,0.2845031640484534,0.3719735298771841,0.13946089011767962,0.2355193680039781,4
766,0.3074422661441764,0.2089144720382405,0.15862141360878182,0.2721054298492113,0.63503979042861,0.3899514104311149,0.20889737918534848,0.2271258925268343,0.364639489113353,0.07849213434233836,0.3285339911239833,0.2383516019333417,0.15745072547145855,0.3750507234670021,0.29034437200122143,0.3627639217850324,0.12951848067608007,0.23932990631120146,0
774,0.30013951054158505,0.202304197224886,0.1588449219088744,0.26961438964370404,0.6338396584079481,0.3791620206627977,0.200924505607382,0.22064350372191252,0.3638327340233982,0.07327530400570316,0.3322622719551875,0.2428413797716391,0.16470481775051155,0.3913375509582917,0.2788843213158365,0.3705467714295195,0.1367480137795729,0.23367170401666865,0
776,0.3053009581612382,0.2286274032426637,0.17802628764318673,0.27069748046416003,0.6438344696290174,0.3876217190065945,0.21298403985416392,0.21971679722529444,0.3624227620350393,0.07246467721931019,0.3248942420590504,0.2093033447984324,0.14854527751961574,0.3859997467410645,0.2796251420262696,0.3678861612869128,0.12496952264799994,0.235086133115318,1
779,0.2971652493561969,0.2023804181309247,0.1574804698814114,0.2653645846839628,0.6441288150464386,0.3861727045465244,0.20089735885679488,0.2214459156087029,0.362868247335836,0.08271142387045903,0.3337486016990845,0.24414487844271196,0.16494150736301674,0.3774412984991918,0.28002145404109346,0.3728854798736835,0.1364849531486582,0.23717601124158885,0
781,0.3071357531696392,0.21987443755782,0.1665316511966072,0.2730671312576101,0.6427436084406215,0.3903881354246436,0.21228988960911005,0.2257824102422919,0.3642507994225618,0.08101898004635161,0.3271547865744189,0.22633493121449294,0.15205207504563928,0.3822010264163994,0.27807784907285416,0.3682564725330473,0.12621383140752762,0.23569009428693435,3
786,0.30774594208257755,0.2236262160011797,0.1714667142387097,0.2674484014266929,0.6475299865806626,0.3894329677405961,0.2110581626937616,0.21968003008470652,0.3592835433646581,0.07673307749625981,0.3234149273474038,0.21212790164858986,0.146673979504061,0.3789509211072272,0.27161990680375964,0.3687912997510774,0.12142503144446025,0.23302963367626414,1
792,0.3015131407376465,0.2262061682039515,0.16570494047624473,0.2654423334684062,0.6292829959866874,0.38404056856419055,0.21877814653901995,0.2328730253159016,0.3755470269826502,0.07849945311944938,0.3086006351532836,0.22498602175793025,0.14939804549855448,0.4036266371501172,0.2755531492469261,0.3748482112055325,0.12176408339139012,0.22783116494762026,3
796,0.3040219364160094,0.2286457000097473,0.19160512780972114,0.2741246819540697,0.6421500607714185,0.3864211941541778,0.20607687444810094,0.20794670234777302,0.3611482295228698,0.07864964495784214,0.3277022968731127,0.19890925726243755,0.15289833599581262,0.3880750808017032,0.2830298086767377,0.3716298585304789,0.13387861569438614,0.2363216880969994,5
799,0.3030642375397057,0.22005486390326945,0.16569991660129738,0.2698348898279967,0.6426812253251175,0.3879738181480231,0.21263183437044775,0.22580403616971334,0.3650280150835325,0.07933381870846824,0.32070260679137585,0.2242904387139425,0.15153966294094467,0.3818633357997996,0.2825187565705372,0.3669576866992931,0.12487821765400625,0.2342988383582885,3
801,0.3017158351437651,0.2292409528090619,0.19426294216549708,0.2728334127625093,0.6380753847197173,0.3844518956686414,0.2054977847676853,0.20637867006573324,0.36379102031406657,0.07962354819797272,0.3276452911503657,0.1972894697801167,0.15375413140186675,0.3871217218338359,0.28261034584015554,0.3705193496972453,0.13463624602278,0.2345276859176335,4
804,0.3022439209888074,0.2279513754645395,0.19898829758418074,0.2755998223957893,0.6367007656808303,0.3844314934064391,0.2028236914456555,0.20184445945886892,0.3635177623942989,0.08304304085479935,0.32884522327943555,0.1964225861925957,0.15799380988923958,0.3917733612427191,0.2738330565739335,0.3745115739894768,0.14146945019503762,0.235723518879386,4
807,0.3037967131274496,0.2312305245904511,0.18965966824333247,0.27100158610286423,0.6347757296305749,0.3882037662458421,0.21061722155909696,0.21305905354849666,0.3648863559069199,0.07564240928056913,0.3249907734943381,0.2000220510125449,0.15110011686397232,0.38913032527453706,0.2907039897000974,0.3701869554685291,0.13027690973382788,0.23527427724729885,5
809,0.302845194846451,0.22767198482165005,0.19627451099190066,0.27649880823438244,0.6384918626649568,0.3838840054485981,0.20343952410999414,0.203666232143386,0.3615167042649121,0.08012433001206344,0.33075327921919856,0.19618619283808045,0.15619382774657736,0.3907736706984574,0.2835248964519576,0.3706375917110549,0.13814614230772518,0.2371352611254436,4
811,0.3004240198018593,0.21798206362189265,0.16273466877723267,0.2731805211417948,0.6413851547457144,0.3882116730640557,0.21213628893166428,0.2269045833107833,0.3605735436346668,0.08178247023656181,0.3219817543577143,0.2276259862697963,0.15087590238024826,0.3843865600743395,0.2667452291507648,0.36708155698934575,0.12459483913613033,0.2331636502407789,3
824,0.3020290641997662,0.2283296346208503,0.19066427451612608,0.2746961535000599,0.6317502644648654,0.3827713380853511,0.20708947569247887,0.2082202332641152,0.35874864285404523,0.07612040478578258,0.32371364540717673,0.1961382976836871,0.1505627307087422,0.3911591175051925,0.2816866467486893,0.3656856036339494,0.13057091937167328,0.2378716996950031,5
827,0.29951434461026016,0.22594942462167075,0.1776359704132457,0.28300323049932313,0.6630528761337815,0.3895764649335671,0.2090046404109367,0.21610741249649645,0.3496705803515426,0.07416548763341786,0.3290419409616717,0.20717421388135387,0.1470912706057118,0.3718693492852726,0.2730161106820006,0.3602935334040141,0.1248519663069633,0.2378579601680873,1
836,0.30236540375102644,0.22092185626256616,0.16331956284359045,0.267275729221353,0.6332734648097895,0.3846759687439589,0.21472834398923796,0.22917235519549625,0.373465783644426,0.08136687363951042,0.3161591300863085,0.22741058054607574,0.15061865345115796,0.3971648099538691,0.2685232155904284,0.3707762932462515,0.12308382379597127,0.2294418482997221,3
837,0.3023879646496373,0.22618146640704526,0.1719325425302738,0.2736699945650545,0.6450919586699448,0.3900473807685527,0.21476979297794652,0.22403329546905065,0.363433148239745,0.07905335121400943,0.3200333634263341,0.21456994147347866,0.14634478818599586,0.3828638260522863,0.27789057304899906,0.36417299025504735,0.12252513711418775,0.23481282020211566,1
838,0.29787651534752146,0.22784025445266146,0.18372611169548225,0.28042626163702483,0.6487437671572207,0.3908913798417614,0.20869788048204635,0.2143665700650966,0.3560231188728632,0.08193485228148276,0.32563309870817303,0.20381269860486792,0.1492059826164217,0.379691209087625,0.2784852832185103,0.3603106823020226,0.12861749548607454,0.2402519647377784,1
839,0.2975552439753768,0.208479040274186,0.15863442794832228,0.2723679841016321,0.6402961065805808,0.3856383152606345,0.2074752954837756,0.22462187528589414,0.3601451865862729,0.07989750396739452,0.3299703878643329,0.23781534291315534,0.15808710881047205,0.379303960289052,0.2776586800742957,0.36765633641526096,0.13052656455109274,0.2326976186690776,0
